Petition,URL,State,Signatures Count
Stop paying MPs that are found guilty of breaking the law and go to prison,https://petition.parliament.uk/archived/petitions/240296,rejected,7
To see protected animals involved in incidents on the road be fully investigated,https://petition.parliament.uk/archived/petitions/240298,rejected,21
Reintroduce capital punishment.,https://petition.parliament.uk/archived/petitions/240300,rejected,6
Acknowledge the illegalities associated with the Brexit Referendum.,https://petition.parliament.uk/archived/petitions/240304,rejected,7
There should be some halal fast food restaurants like Mac Donald’s  in Uk,https://petition.parliament.uk/archived/petitions/240312,rejected,6
Introduce mandatory awareness sessions for drivers/escorts of autistic people.,https://petition.parliament.uk/archived/petitions/240314,closed,735
Abolish GCSEs.,https://petition.parliament.uk/archived/petitions/240316,rejected,6
Require landlords to provide a reference and allow tenants to contest it,https://petition.parliament.uk/archived/petitions/240322,closed,9
UK must NOT leave EURATOM. HMG & Parliament have no Legal Basis in Referendum.,https://petition.parliament.uk/archived/petitions/240327,closed,35
Revoke the law of pupils having to wear school uniforms,https://petition.parliament.uk/archived/petitions/240335,rejected,19
Fund housing support for people who live with a mentally ill family member.,https://petition.parliament.uk/archived/petitions/240342,closed,18
Make is legal for 16 year olds to drive cars,https://petition.parliament.uk/archived/petitions/240343,rejected,6
Make it a crime for MPs or their families to profit from changes in legislation,https://petition.parliament.uk/archived/petitions/240344,rejected,6
Link MP s salary to National GDP following Brexit,https://petition.parliament.uk/archived/petitions/240345,rejected,6
Introduce a law banning retailers charging less for plastic-wrapped multipacks,https://petition.parliament.uk/archived/petitions/240351,closed,119
2 years minimum sentence for those convicted of assault on prison staff.,https://petition.parliament.uk/archived/petitions/240355,closed,1038
Don't approve the M1 bridge/ Development to Willen Village Milton Keynes,https://petition.parliament.uk/archived/petitions/240356,rejected,21
Revoke Article 50 if no Brexit deal has been agreed by 21st March.,https://petition.parliament.uk/archived/petitions/240358,rejected,6
Legalise sale of raw hemp flowers and match THC limit of Switzerland.,https://petition.parliament.uk/archived/petitions/240360,closed,539
Have the UK become part of the Republic Of Ireland to avoid a hard Brexit.,https://petition.parliament.uk/archived/petitions/240365,rejected,21
Put English nationality as an option on all forms,https://petition.parliament.uk/archived/petitions/240366,rejected,6
More funding for treatment of women's pelvic conditions to reduce waiting times,https://petition.parliament.uk/archived/petitions/240368,closed,529
Leave the EU under WTO article 24 terms,https://petition.parliament.uk/archived/petitions/240371,rejected,21
NEW LAW TO FORCE EA to remove LOOT BOXES,https://petition.parliament.uk/archived/petitions/240373,rejected,21
Request that the UK becomes part of the Irish Republic to prevent a hard border.,https://petition.parliament.uk/archived/petitions/240378,rejected,11
Stop using paper for school and instead use computers and laptops to save trees,https://petition.parliament.uk/archived/petitions/240380,rejected,6
Restore language support for UK driving test candidates,https://petition.parliament.uk/archived/petitions/240384,closed,2162
Scrapping the BBC thus scrapping the TV license,https://petition.parliament.uk/archived/petitions/240387,rejected,10
Hold a referendum on the  mandatory BBC licence fee.,https://petition.parliament.uk/archived/petitions/240390,rejected,7
Fundamentally reform Universal Credit,https://petition.parliament.uk/archived/petitions/240391,rejected,21
"Unite Ireland as whole, as we already suffered under British rule",https://petition.parliament.uk/archived/petitions/240393,rejected,18
Fund aspiring commercial pilots training,https://petition.parliament.uk/archived/petitions/240397,closed,33
"Immediately the UK does not leave the EU on 29/03/2019, call a general election",https://petition.parliament.uk/archived/petitions/240407,closed,112
Abolish the TV licencing fee and raise revenue for the BBC through advertising.,https://petition.parliament.uk/archived/petitions/240413,rejected,21
"Make the BBC a subscription service, remove the need to purchase a TV license.",https://petition.parliament.uk/archived/petitions/240417,rejected,6
Stall Brexit until the NCA completes a full investigation report.,https://petition.parliament.uk/archived/petitions/240437,rejected,16
"Make it a legal requirement to label food vegan / vegetarian, if applicable.",https://petition.parliament.uk/archived/petitions/240439,rejected,6
Make MPs' vote to rule out no-deal Brexit legally binding,https://petition.parliament.uk/archived/petitions/240442,rejected,21
WE NEED TO STOP MODERN DAY SLAVERY NOW !,https://petition.parliament.uk/archived/petitions/240443,rejected,11
"End the BBC licence fee , BBC demands money with menaces , threaten's people",https://petition.parliament.uk/archived/petitions/240450,rejected,10
Britain leaving the European Union.,https://petition.parliament.uk/archived/petitions/240451,rejected,6
Prioritise UK patients / Public Health & Shortage of Medications after Brexit.,https://petition.parliament.uk/archived/petitions/240454,rejected,6
To seek that the UK applies to becomes a part of The Republic of Ireland.,https://petition.parliament.uk/archived/petitions/240458,rejected,6
Stop flight deportations to the Caribbean of British residents,https://petition.parliament.uk/archived/petitions/240459,closed,51
Enforce ID to be confirmed before using Online Dating Platforms,https://petition.parliament.uk/archived/petitions/240463,rejected,17
Allow small businesses to sponsor a person known as an illegal worker. ,https://petition.parliament.uk/archived/petitions/240464,closed,30
Scrap the television licence fee and stop public funding to the BBC.,https://petition.parliament.uk/archived/petitions/240465,rejected,7
Make it a legal requirement for all new cars to be fitted with a tracking device,https://petition.parliament.uk/archived/petitions/240467,closed,113
"something to  be done on water pricing  at service stations, Airports, etc.",https://petition.parliament.uk/archived/petitions/240469,rejected,8
Offer Spain full UK membership so they can rejoin Gilbralter.,https://petition.parliament.uk/archived/petitions/240471,rejected,9
Allow gritting lorries to use blue lights during snow emergencies.,https://petition.parliament.uk/archived/petitions/240477,closed,15
Rethink the site location for an Incinerator at Shelton Road Corby,https://petition.parliament.uk/archived/petitions/240482,rejected,10
Allow dogs off their leads on pitches/open spaces supervised all year.,https://petition.parliament.uk/archived/petitions/240487,rejected,6
For Parliament to introduce a new criminal offence of 'Deception of the Public',https://petition.parliament.uk/archived/petitions/240488,rejected,6
Make it illegal to harm any animal and those that do imprison them,https://petition.parliament.uk/archived/petitions/240492,rejected,17
Review the UK Parliament-Government petition site.,https://petition.parliament.uk/archived/petitions/240494,closed,15
Make passing past horses at the speed 15mph maximum whilst on the road a law,https://petition.parliament.uk/archived/petitions/240503,closed,280
That the U.K.Government & Parliament immediately withdraw from The Lisbon Treaty,https://petition.parliament.uk/archived/petitions/240505,rejected,7
Change the age of voting in elections and referendums to 16.,https://petition.parliament.uk/archived/petitions/240510,rejected,21
Free-Range Learning: Make daily outdoor education compulsory in Primary Schools,https://petition.parliament.uk/archived/petitions/240512,closed,33
"MPs receiving EU payments, should not be allowed a vote on Brexit related issues",https://petition.parliament.uk/archived/petitions/240513,rejected,6
Reintroduce teaching of British Imperial measurements into the UK curriculum,https://petition.parliament.uk/archived/petitions/240515,rejected,21
Devolve responsibility of railways in Scotland,https://petition.parliament.uk/archived/petitions/240516,closed,15
Make English Literature an optional subject for GCSE,https://petition.parliament.uk/archived/petitions/240522,closed,12
Make it illegal to keep dogs outside in freezing temperatures,https://petition.parliament.uk/archived/petitions/240524,rejected,8
Allow school absences due to diagnosed mental health issues to be ‘authorised’,https://petition.parliament.uk/archived/petitions/240525,closed,501
Make all knives sold into and throughout the U.K microchipped and to become law.,https://petition.parliament.uk/archived/petitions/240526,closed,11
