biz_type,name,postcode,rating_date,rating_key,rating_value
Retailers - other,The Orchard,CF3 4AJ,2019-04-17,fhrs_5_en-GB,5
Mobile caterer,The Original Goodfillas Company,CF14 2HX,2017-03-13,fhrs_5_en-GB,5
Takeaway/sandwich shop,The Original Rumney Balti,CF3 3BN,2020-01-16,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,The Paddle Steamer,CF10 5JB,2019-08-21,fhrs_2_en-GB,2
Pub/bar/nightclub,The Pantmawr Inn,CF14 7TL,2020-01-21,fhrs_5_en-GB,5
Pub/bar/nightclub,The Pendragon,CF14 9BB,2020-03-02,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,The Penrhys Hotel,CF11 9QP,2018-11-06,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,The Philharmonic,CF10 1FA,2018-08-21,fhrs_5_en-GB,5
Retailers - other,The Philog Stores,CF14 1EB,2014-07-03,fhrs_4_en-GB,4
Takeaway/sandwich shop,The Pizza Forge,CF5 5BQ,2017-01-30,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Play Loft,CF14 1DJ,2019-11-20,fhrs_2_en-GB,2
Other catering premises,The Plough,CF14 1DA,2020-09-21,fhrs_1_en-GB,1
Restaurant/Cafe/Canteen,The Pontcanna Inn,CF11 9LL,2020-03-16,fhrs_5_en-GB,5
Takeaway/sandwich shop,The Posh Fish & Chip Company,CF5 2BF,2020-01-11,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Pot Bistro,CF14 3JP,2018-04-17,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Potted Pig,CF10 1PU,2020-02-11,fhrs_5_en-GB,5
Pub/bar/nightclub,The Prince of Wales,CF10 1FA,2020-02-03,fhrs_5_en-GB,5
Manufacturers/packers,The Producers / The Artisarnie Clwb,CF24 5HB,2020-09-16,fhrs_5_en-GB,5
Mobile caterer,The Queen Pepiada,CF24 5HB,2018-11-13,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Radyr Court Bar & Kitchen,CF5 2SH,2019-01-29,fhrs_3_en-GB,3
Pub/bar/nightclub,The Railway Hotel,CF14 2FH,2018-06-18,fhrs_4_en-GB,4
Retailers - other,The Range & Iceland @ The Range,CF23 9AE,2017-12-11,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Real Italian Pizza Company,CF10 1BH,2020-08-20,fhrs_3_en-GB,3
Pub/bar/nightclub,The Retreat,CF23 9PL,2019-10-24,fhrs_5_en-GB,5
Pub/bar/nightclub,The Romilly,CF11 9NQ,2020-03-17,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Roundabout Cafe,CF14 2AA,2019-04-23,fhrs_4_en-GB,4
Pub/bar/nightclub,The Royal George,CF24 4RJ,2020-02-27,fhrs_3_en-GB,3
Hotel/bed & breakfast/guest house,The Royal Hotel,CF10 1DW,2018-05-29,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The sage deli ltd,CF10 1AU,2019-05-31,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,The Salvation Army Lunch Club,CF5 4HB,2019-10-21,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,The Salvation Army Rainbow Creche,CF5 4HB,2018-11-06,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,The Sandmartin,CF11 8ER,2018-01-16,fhrs_5_en-GB,5
Takeaway/sandwich shop,The Sandwich Shop,CF11 6LU,2019-09-04,fhrs_3_en-GB,3
Retailers - other,The Shop,CF24 3JN,2016-01-20,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,The Smoke Haus,CF10 2EN,2016-08-22,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Smoke House,CF11 9HS,2018-01-30,fhrs_5_en-GB,5
Mobile caterer,The Snowcone Co,CF11 9HS,2017-08-01,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The South Kitchen,CF24 1QE,2020-02-11,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,The Spice Route,CF10 4JY,2018-10-30,fhrs_3_en-GB,3
Takeaway/sandwich shop,The Square Pizza Co,CF11 6JW,2019-05-15,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Stable Cardiff,CF10 2EH,2020-01-21,fhrs_5_en-GB,5
Other catering premises,The Studio (cardiff) Ltd,CF24 5EL,2017-03-01,fhrs_5_en-GB,5
Takeaway/sandwich shop,The Supp Stop,CF10 2HQ,2019-05-03,fhrs_2_en-GB,2
Other catering premises,The Sweet Cake Kitchen,CF10 2HQ,2017-09-27,fhrs_5_en-GB,5
Other catering premises,The Sweet Kitchen Company,CF10 2HQ,2019-08-16,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,The Teddy Bear Trust Nursery,CF14 4XW,2019-09-04,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,The Terrace Café,CF14 4XW,2019-04-24,fhrs_5_en-GB,5
Other catering premises,The Tidy Kitchen Company,CF14 4XW,2019-09-05,fhrs_5_en-GB,5
Other catering premises,The Tiny Cupcakes,CF14 4XW,2019-02-11,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,The Town House,CF11 9LL,2015-01-08,fhrs_5_en-GB,5
Pub/bar/nightclub,The Traders Tavern,CF10 2EH,2018-12-05,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,The Tuck Box,CF24 2QY,2019-12-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Two Anchors,CF10 1FG,2019-02-07,fhrs_5_en-GB,5
Pub/bar/nightclub,The Village Inn,CF23 8AJ,2019-10-26,fhrs_5_en-GB,5
Other catering premises,The Wallich Nightshelter,CF11 6QL,2019-01-18,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Watering Can & Walnut Tree,CF15 8LB,2019-12-16,fhrs_4_en-GB,4
Takeaway/sandwich shop,The Wellfield,CF24 3PB,2019-08-07,fhrs_5_en-GB,5
Manufacturers/packers,The Welsh Food Box Company,CF23 8LZ,2017-06-16,fhrs_4_en-GB,4
Other catering premises,The Welsh Picnic Pantry,CF23 8LZ,2019-06-03,fhrs_5_en-GB,5
Retailers - other,The Welsh Rickshaw,CF23 8LZ,2018-06-27,fhrs_5_en-GB,5
Pub/bar/nightclub,The Yard,CF10 1AD,2020-01-29,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,The Zen Bar,CF24 2FN,2020-03-13,fhrs_5_en-GB,5
Other catering premises,These cakes of mine,CF24 2FN,2020-01-09,fhrs_5_en-GB,5
Retailers - other,Thiyaan Stores,CF11 6JT,2017-08-17,fhrs_3_en-GB,3
Hospitals/Childcare/Caring Premises,Thompson Court,CF5 1HA,2010-10-25,fhrs_4_en-GB,4
Farmers/growers,Thornhill bees,CF5 1HA,2019-07-02,fhrs_5_en-GB,5
Other catering premises,Thornhill Church Centre,CF14 9GA,2012-12-18,fhrs_5_en-GB,5
Retailers - other,Thornhill Farm Shop & Animal Paddock,CF14 9UB,2020-01-20,fhrs_5_en-GB,5
School/college/university,Thornhill Primary School,CF14 9LA,2020-01-29,fhrs_4_en-GB,4
Retailers - other,Thorntons,CF10 2EW,2011-04-20,fhrs_5_en-GB,5
Pub/bar/nightclub,Three Arches,CF14 4HS,2020-03-02,fhrs_2_en-GB,2
Pub/bar/nightclub,Three Brewers,CF23 9AL,2019-02-18,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Three Elms,CF14 1JE,2019-03-07,fhrs_5_en-GB,5
Pub/bar/nightclub,Three Horse Shoes,CF14 1DL,2019-06-28,fhrs_4_en-GB,4
Manufacturers/packers,Tiffin Box,CF14 1DL,2020-01-27,fhrs_1_en-GB,1
Restaurant/Cafe/Canteen,Tika Taco & Tony's Kitchen Gallery,CF14 3LX,2020-02-27,fhrs_0_en-GB,0
Restaurant/Cafe/Canteen,Tim Hortons,CF10 2EW,2017-12-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Tim Hortons,CF24 3LJ,2019-09-14,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Time And Beef,CF11 9AH,2018-11-17,fhrs_4_en-GB,4
Mobile caterer,Tin Can Filly,CF11 9AH,2017-08-22,fhrs_5_en-GB,5
Pub/bar/nightclub,Tiny Rebel,CF10 1DD,2019-05-10,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Tiny Tots Playgroup,CF3 3EA,2019-12-13,fhrs_4_en-GB,4
Retailers - other,Tk Maxx,CF24 1PQ,2017-10-20,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Toad Hall Creche,CF14 2FA,2018-01-29,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Toadhall Nursery,CF14 2FF,2019-05-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Toby Carvery,CF23 8RD,2019-03-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Togayo Cafe,CF10 5HR,2019-01-04,fhrs_4_en-GB,4
Mobile caterer,Tommy's gourmet hotdogs,CF10 5HR,2019-08-06,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ton yr Ywen Primary Breakfast Club,CF14 4HG,2018-12-11,fhrs_4_en-GB,4
School/college/university,Ton yr Ywen School,CF14 4HG,2019-05-09,fhrs_5_en-GB,5
School/college/university,Tongwynlais Primary School,CF15 7LF,2018-04-18,fhrs_5_en-GB,5
School/college/university,Tongwynlais Primary School Breakfast Club,CF15 7LF,2015-05-11,fhrs_5_en-GB,5
Pub/bar/nightclub,Tongwynlais RFC,CF15 7LG,2019-11-20,fhrs_2_en-GB,2
School/college/university,Tons of Fun After School Club,CF14 4HG,2012-11-08,fhrs_5_en-GB,5
Takeaway/sandwich shop,Tonys Fish bar,CF10 1FF,2019-08-02,fhrs_5_en-GB,5
Mobile caterer,Tonys Tonibell,CF10 1FF,2019-06-07,fhrs_5_en-GB,5
Takeaway/sandwich shop,Top 1 Pizza,CF14 3LZ,2019-04-11,fhrs_4_en-GB,4
Takeaway/sandwich shop,Top Oriental,CF14 4QA,2019-06-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Top Persian Food,CF24 1PP,2017-11-24,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Tortilla,CF10 1FF,2019-06-28,fhrs_4_en-GB,4
Other catering premises,Total Produce Cardiff,CF11 8XE,2018-01-26,fhrs_2_en-GB,2
Distributors/Transporters,Totally Welsh,CF11 8DG,2020-06-17,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Tower Cybercafe,CF10 3AT,2013-02-01,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Toybox Nursery,CF24 3RE,2019-12-09,fhrs_2_en-GB,2
Other catering premises,Tracy's Tasty Tucker,CF24 3RE,2019-09-30,fhrs_5_en-GB,5
Pub/bar/nightclub,Traders,CF5 2DZ,2019-03-20,fhrs_5_en-GB,5
Takeaway/sandwich shop,Traditional Fish & Chips On The Hayes,CF10 1AH,2018-10-18,fhrs_5_en-GB,5
Mobile caterer,Tram Dogs Street Food,CF3 4EF,2018-06-19,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Tramshed Cardiff,CF11 6QP,2019-07-24,fhrs_5_en-GB,5
Other catering premises,Travelodge,CF10 4JY,2020-10-15,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Travelodge Cardiff,CF14 6BH,2014-08-12,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Travelodge Cardiff Queen Street,CF10 3FA,2017-04-13,fhrs_5_en-GB,5
Mobile caterer,Travis Food Hut,CF10 4SF,2019-04-24,fhrs_5_en-GB,5
School/college/university,Tredegarville School,CF24 0JT,2019-12-09,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Tredegarville School Breakfast Club,CF24 0JT,2016-07-19,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Treetop Adventure Golf,CF10 2EL,2019-11-12,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Treetops ASC,CF5 3NP,2014-05-01,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Treetops Playgroup,CF14 0SR,2019-09-27,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Trelai Primary Breakfast Club,CF5 5DY,2017-05-10,fhrs_4_en-GB,4
School/college/university,Trelai Primary School,CF5 5DY,2019-05-13,fhrs_5_en-GB,5
Takeaway/sandwich shop,Tremorfa Take Away,CF24 2RS,2019-12-19,fhrs_5_en-GB,5
Retailers - other,Trenewydd Stores,CF5 5LU,2018-07-04,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Trevithick Refectory,CF24 3AA,2019-10-08,fhrs_4_en-GB,4
Takeaway/sandwich shop,Triple Crown Takeaway,CF3 0EH,2019-03-07,fhrs_4_en-GB,4
School/college/university,Trowbridge Primary School,CF3 1SX,2019-09-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Troy Meze Bar,CF24 3NZ,2019-09-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Trumps,CF10 5AD,2015-01-14,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Tuck In Cafe,CF11 9ND,2020-02-24,fhrs_4_en-GB,4
Retailers - other,Tudor Motors (shop),CF11 6AF,2016-12-21,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Tuga,CF14 3ND,2018-05-30,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Turtle Bay,CF11 7GX,2018-11-19,fhrs_5_en-GB,5
Other catering premises,Twice The Slice,CF11 7GX,2018-01-26,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Twinkle Stars @willows,CF24 2YE,2019-06-26,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ty Coch Nursing Home,CF14 5UW,2019-07-09,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Ty Connie Care Home,CF5 3AX,2018-02-26,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Ty Dinas,CF24 0AE,2019-12-10,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ty Draw Lodge,CF23 5HB,2020-08-21,fhrs_4_en-GB,4
Other catering premises,Ty Gwyn Breakfast Club,CF5 5AQ,2012-10-03,fhrs_5_en-GB,5
School/college/university,Ty Gwyn Special School,CF5 5AQ,2019-04-11,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,TY Hafod Nursing Home,CF5 6JR,2020-08-27,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ty Llandaff Care Home,CF11 9NT,2019-04-30,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Ty Madeira Restaurant,CF11 9NT,2018-11-12,fhrs_5_en-GB,5
Pub/bar/nightclub,Ty Mawr Arms,CF14 0UF,2019-11-16,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ty Melin Residential Home,CF5 1JL,2019-11-19,fhrs_4_en-GB,4
Hotel/bed & breakfast/guest house,Ty Mynydd Lodge,CF15 8AF,2016-10-19,fhrs_5_en-GB,5
Other catering premises,Ty Paned,CF15 8AF,2013-09-04,fhrs_4_en-GB,4
Hotel/bed & breakfast/guest house,Ty Rosa,CF11 7JE,2020-01-07,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Ty Soberton,CF14 3NJ,2017-12-12,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Ty Storrie Cardiff,CF5 5AQ,2016-02-03,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Ty Tresillian,CF10 5DW,2016-09-12,fhrs_5_en-GB,5
Retailers - other,Tynant Farm Shop,CF15 8LB,2020-02-07,fhrs_5_en-GB,5
Pub/bar/nightclub,Tynant Inn,CF15 8LB,2019-02-09,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Ufit Gym,CF24 5HF,2019-09-21,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,uncle sams,CF24 4NQ,2020-02-12,fhrs_3_en-GB,3
Mobile caterer,Uncle Ted's Burger World,CF24 4NQ,2017-09-04,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Uncommon Ground Coffee Roastery,CF10 1AE,2020-02-04,fhrs_3_en-GB,3
Retailers - other,Unimarket,CF24 4AE,2019-11-07,fhrs_3_en-GB,3
Pub/bar/nightclub,United Services Mess,CF10 1AG,2018-04-27,fhrs_3_en-GB,3
Distributors/Transporters,Universal Foods Wholesale Ltd,CF11 8BA,2019-01-16,fhrs_1_en-GB,1
Hospitals/Childcare/Caring Premises,University Day Care Centre,CF10 3BB,2018-10-11,fhrs_5_en-GB,5
Other catering premises,University Hall,CF23 5YB,2019-04-03,fhrs_5_en-GB,5
Retailers - other,University Hospital Of Wales Wrvs Project,CF14 4XW,2014-03-06,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Univesity Hospital Wales Ward Based Catering,CF14 4XW,2019-12-02,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Upper Crust / Pumpkin Cafe,CF10 1EP,2019-11-21,fhrs_3_en-GB,3
Retailers - other,Urban Outfitters,CF10 1AH,2019-07-31,fhrs_5_en-GB,5
Retailers - other,Usman Halal Meats,CF11 7AP,2017-07-21,fhrs_4_en-GB,4
Retailers - other,V & S News,CF24 2PB,2020-01-22,fhrs_1_en-GB,1
Retailers - other,V M Stores,CF14 3BL,2017-06-13,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Valentino's Restaurant,CF10 3BX,2020-08-25,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Valerie Russell,CF14 4SZ,2019-06-04,fhrs_5_en-GB,5
Mobile caterer,Van V Food,CF11 8AT,2017-10-23,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Ve Wild Cafe,CF14 1DH,2018-10-27,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Vegetarian Food Studio,CF11 6JU,2019-03-07,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Velindre Cancer Centre,CF14 2TL,2019-06-07,fhrs_4_en-GB,4
Other catering premises,Vicky's Marvellous Cakes,CF10 1EB,2014-12-15,fhrs_5_en-GB,5
Takeaway/sandwich shop,Victoria Fish & Chip,CF14 1AB,2020-03-03,fhrs_5_en-GB,5
Pub/bar/nightclub,Victoria Park Hotel,CF5 1JL,2019-07-03,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Victoria Park Kiosk,CF5 1JL,2019-05-22,fhrs_4_en-GB,4
Manufacturers/packers,Victoria Park Pie Company,CF5 1BJ,2020-03-13,fhrs_5_en-GB,5
Retailers - other,Victoria Park Store,CF5 1JN,2018-10-12,fhrs_5_en-GB,5
Takeaway/sandwich shop,Victory,CF11 6NJ,2020-02-05,fhrs_3_en-GB,3
Hotel/bed & breakfast/guest house,Village Hotel Cardiff,CF14 7EF,2019-10-25,fhrs_4_en-GB,4
Other catering premises,Vine Community Church,CF10 5HE,2018-04-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Vip Piano Lounge,CF10 5BZ,2017-11-17,fhrs_5_en-GB,5
Retailers - other,Virdee's Chemist & Post Office,CF11 6RT,2012-07-12,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Viva Brazil Churrascara,CF10 1GD,2020-02-18,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Viva Organic Food Ltd,CF11 9HS,2019-07-23,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Vive,CF24 2RX,2016-11-08,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Vivo Latino,CF11 9AH,2020-08-17,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Voco St Davids Cardiff,CF10 5SD,2020-10-06,fhrs_2_en-GB,2
Retailers - other,Vue Cinemas (UK) Limited,CF10 1LA,2014-02-18,fhrs_5_en-GB,5
Manufacturers/packers,Vydex Corporation Ltd,CF5 4AB,2020-03-10,fhrs_5_en-GB,5
Retailers - other,W A Harris Butchers,CF5 3JX,2020-08-27,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,W H Smith Travel,CF10 1EP,2016-09-29,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wagamama,CF10 1FL,2020-08-11,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wagamama,CF10 5BZ,2020-02-04,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wahaca,CF10 1GA,2018-03-23,fhrs_4_en-GB,4
Retailers - supermarkets/hypermarkets,Waitrose,CF23 8AN,2018-06-12,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Waitrose,CF23 8RA,2016-11-30,fhrs_5_en-GB,5
Other catering premises,Wales Millenium Centre,CF10 5AL,2020-03-10,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wales World Cafe,CF11 6LP,2019-01-25,fhrs_3_en-GB,3
Hotel/bed & breakfast/guest house,Walkabout,CF10 1FA,2020-02-26,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Walker Road,CF24 2EL,2014-10-29,fhrs_5_en-GB,5
Other catering premises,Wallis' Cafe,CF11 8BB,2020-02-25,fhrs_3_en-GB,3
Retailers - other,Wallys Delicatessen,CF10 1AE,2018-01-31,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Wally's Kaffeehaus,CF10 1AE,2018-10-18,fhrs_5_en-GB,5
Retailers - other,Wally's Liquor Cellar,CF10 1BU,2017-11-22,fhrs_5_en-GB,5
Retailers - other,Wally's Spirits from Wales,CF10 2ER,2018-11-14,fhrs_5_en-GB,5
Other catering premises,Warehouse Demo Service,CF11 8EG,2018-07-27,fhrs_5_en-GB,5
Pub/bar/nightclub,Waterguard,CF10 4PA,2018-11-28,fhrs_3_en-GB,3
Retailers - other,Waterloo Gardens Foodstore,CF23 5AA,2018-11-01,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Waterloo Gardens Teahouse,CF23 5AA,2018-11-08,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Waterloo Tea,CF23 6DL,2018-11-19,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Waterloo Tea,CF24 3PA,2019-11-06,fhrs_4_en-GB,4
Other catering premises,Waterloo Tea,CF10 1FH,2016-09-14,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Waterstones - Cafe W,CF10 1WB,2019-03-21,fhrs_5_en-GB,5
Takeaway/sandwich shop,We Love Italy,CF10 1AD,2020-07-22,fhrs_2_en-GB,2
Retailers - other,Well Pharmacy,CF24 1PU,2018-01-22,fhrs_4_en-GB,4
Retailers - other,Well Pharmacy,CF11 7BW,2018-02-22,fhrs_4_en-GB,4
Retailers - other,Well Pharmacy,CF10 5AL,2018-01-17,fhrs_5_en-GB,5
Retailers - other,Well Pharmacy,CF3 5SN,2018-01-22,fhrs_5_en-GB,5
Retailers - other,Well Pharmacy,CF14 4QJ,2018-01-12,fhrs_5_en-GB,5
Other catering premises,Welsh Dragon Chilli,CF14 4QJ,2014-03-17,fhrs_5_en-GB,5
Other catering premises,Wendy Anne Allan,CF14 4QJ,2016-10-31,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Wentworth Lodge,CF23 5HA,2020-09-08,fhrs_5_en-GB,5
Retailers - other,Wern Goch Store,CF23 7AB,2018-10-29,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wesley Methodist Church,CF5 1BA,2018-11-26,fhrs_4_en-GB,4
Retailers - other,West End Stores,CF5 4LE,2019-01-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,West Pizza,CF11 6RX,2020-02-12,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Western Flying Start,CF5 5HJ,2018-06-11,fhrs_5_en-GB,5
Retailers - other,Westgate Off Licence Ltd,CF11 9AE,2013-11-26,fhrs_5_en-GB,5
Retailers - other,WH Smith,CF23 8RA,2011-06-02,fhrs_5_en-GB,5
Retailers - other,Whitchurch Convenience Store,CF14 7AQ,2020-08-20,fhrs_1_en-GB,1
Pub/bar/nightclub,Whitchurch Golf Club,CF14 7TD,2018-08-07,fhrs_4_en-GB,4
School/college/university,Whitchurch Lower School,CF14 1WL,2017-10-17,fhrs_5_en-GB,5
Other catering premises,Whitchurch Methodist Church,CF14 2AA,2019-05-20,fhrs_4_en-GB,4
School/college/university,Whitchurch Primary School,CF14 1NL,2019-03-12,fhrs_3_en-GB,3
Retailers - other,Whitchurch Road Post Office,CF14 3LY,2017-04-27,fhrs_5_en-GB,5
Pub/bar/nightclub,"Whitchurch Rugby, Sports & Social Club",CF14 2TH,2020-02-11,fhrs_2_en-GB,2
Other catering premises,Whitehall,CF15 8BS,2017-06-05,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Whitland Court,CF15 8BS,2010-10-21,fhrs_5_en-GB,5
Retailers - other,"Whittard Of Chelsea, Unit 14",CF10 2BY,2017-04-13,fhrs_5_en-GB,5
Retailers - other,Why Not Ozzy,CF11 9EB,2018-11-17,fhrs_4_en-GB,4
Retailers - other,Wickes Building Supplies,CF14 3AX,2017-12-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wickid Chicken,CF14 2FD,2020-09-19,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Wild Thing,CF24 4HX,2019-11-28,fhrs_2_en-GB,2
Manufacturers/packers,Wild Water Storage Ltd,CF10 4LL,2019-10-07,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Wildflower Kitchen,CF14 3LX,2020-02-03,fhrs_3_en-GB,3
Other catering premises,Wilkinson Stores Ltd,CF23 9AN,2016-07-22,fhrs_5_en-GB,5
Retailers - other,Wilko,CF10 2AS,2016-09-19,fhrs_5_en-GB,5
Retailers - other,Wilko Retail Ltd,CF11 0JR,2016-12-23,fhrs_5_en-GB,5
Retailers - other,Williams Butchers,CF5 4LL,2019-08-05,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Willowbrook House Nursing Home,CF3 0FD,2020-01-16,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Willowbrook Primary Nursery & Breakfast Club,CF3 0ST,2012-03-01,fhrs_4_en-GB,4
School/college/university,Willowbrook Primary School,CF3 0ST,2019-06-27,fhrs_5_en-GB,5
School/college/university,Willows High School,CF24 2YE,2018-11-14,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Willows Stay and Play,CF24 2YE,2018-09-20,fhrs_5_en-GB,5
Takeaway/sandwich shop,Wilson Road Fish Bar,CF5 4LL,2019-04-30,fhrs_4_en-GB,4
Retailers - other,Wiltshire Farm Foods,CF10 5FF,2013-02-27,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Windsor Clive Breakfast Club,CF5 4HX,2013-09-24,fhrs_5_en-GB,5
School/college/university,Windsor Clive Junior School,CF5 4HX,2016-12-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Wine Bar 57,CF24 3PA,2020-09-16,fhrs_3_en-GB,3
Other catering premises,Winnie's Ices,CF5 1GW,2019-05-20,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Witla Court Community Home,CF3 3LT,2017-01-17,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Wiwo,CF24 4DY,2019-03-28,fhrs_4_en-GB,4
Takeaway/sandwich shop,Wiwo Noodle Bar,CF10 3FA,2019-07-30,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,WJEC,CF5 2YX,2014-01-14,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Wm Morrison Supermarkets Plc,CF23 9AD,2018-06-27,fhrs_5_en-GB,5
Retailers - other,Wm Morrisons Cardiff Petrol Filling Station,CF23 9AQ,2014-01-16,fhrs_5_en-GB,5
